@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.instance.RemoveRange-R1-560-weka.filters.unsupervised.attribute.Remove-V-R24,27,29,26,30,31,21,23,22,28,25,52,47,79,80,81,6,5,60,38,119'

@attribute UEMPMEAN {'\'(-inf-14.9]\'','\'(14.9-27.8]\'','\'(27.8-inf)\''}
@attribute UEMP15OV numeric
@attribute UEMP27OV numeric
@attribute UEMP5TO14 numeric
@attribute CLAIMSx numeric
@attribute PAYEMS numeric
@attribute HWIURATIO numeric
@attribute CE16OV numeric
@attribute CLF16OV numeric
@attribute UEMP15T26 numeric
@attribute UEMPLT5 numeric
@attribute PERMIT numeric
@attribute HOUST numeric
@attribute GS1 numeric
@attribute GS5 numeric
@attribute GS10 numeric
@attribute INDPRO numeric
@attribute RETAILx numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
'\'(14.9-27.8]\'',-0.162261,-0.129568,-0.392083,-0.653708,1.385145,1.70038,1.407184,1.294619,-0.206297,-0.930555,0.398312,-0.275531,-0.974806,-1.268421,-1.391807,1.246017,1.505175,1.558578,1.406153,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.223311,-0.192408,-0.435792,-0.596895,1.39171,1.503235,1.409946,1.297117,-0.253948,-0.731398,0.429996,-0.202092,-0.9869,-1.232765,-1.357374,1.266802,1.523815,1.558607,1.412071,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.267712,-0.20755,-0.365185,-0.542654,1.395719,1.417965,1.417047,1.303456,-0.352654,-0.699808,0.187087,0.309359,-0.992947,-1.219799,-1.340157,1.25913,1.532443,1.557143,1.417422,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.241626,-0.216635,-0.401049,-0.638511,1.403167,1.619745,1.405967,1.293402,-0.253948,-0.754748,0.324383,0.395912,-0.998994,-1.258697,-1.37459,1.236743,1.528539,1.548022,1.424253,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.333202,-0.266604,-0.369668,-0.663293,1.411405,1.611044,1.41274,1.296212,-0.420728,-0.702555,0.218771,0.311982,-1.035276,-1.336493,-1.464116,1.249126,1.529642,1.531941,1.431273,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.318772,-0.243891,-0.29682,9.273343,1.367313,0.466892,1.302235,1.236638,-0.429237,1.129688,-0.069023,-0.430278,-1.361811,-1.573122,-1.681043,1.098651,1.284002,1.522261,1.391516,'\'(-inf-6.266667]\''
'\'(-inf-14.9]\'',-0.447533,-0.418025,5.554552,20.158963,0.721204,-1.333849,0.573384,1.040243,-0.432641,16.019755,-0.781908,-1.29581,-1.407163,-1.637952,-1.753353,0.620302,0.932333,1.481927,0.822041,'\'(10.533333-inf)\''
'\'(-inf-14.9]\'',-0.161151,-0.238591,14.229062,8.51654,0.803771,-1.134052,0.704504,1.097444,0.042171,1.740894,-0.322494,-1.025659,-1.41321,-1.654159,-1.749909,0.669511,1.336912,1.416339,0.882794,'\'(10.533333-inf)\''
'\'(-inf-14.9]\'',0.429375,-0.081113,10.548559,5.322162,0.949935,-0.90381,0.874453,1.15655,1.498943,0.425085,-0.100707,-0.430278,-1.407163,-1.654159,-1.72925,0.879125,1.543793,1.383135,1.013492,'\'(10.533333-inf)\''
'\'(14.9-27.8]\'',3.059544,0.061979,3.401614,4.823004,0.99993,-0.752019,0.921699,1.160859,9.243996,0.742362,0.459039,0.251657,-1.416233,-1.673608,-1.767126,1.002339,1.586989,1.389552,1.06178,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',3.129474,0.128605,1.115309,2.666921,1.049293,-0.524125,1.035656,1.178781,9.308666,-0.389398,0.424715,-0.08931,-1.42228,-1.67685,-1.756796,1.036599,1.610144,1.404942,1.109501,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',2.699345,0.74413,0.700636,2.336565,1.079308,-0.404627,1.047986,1.16217,6.606151,-0.058386,0.696667,0.112647,-1.42228,-1.67685,-1.746466,1.035193,1.665364,1.423371,1.136762,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',2.06331,1.611771,0.260186,2.073075,1.101118,-0.126996,1.123968,1.188054,2.703842,-0.164145,0.63594,0.296245,-1.42228,-1.654159,-1.70859,1.058665,1.65393,1.451143,1.156247,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',1.837978,1.863887,0.370019,1.866632,1.10964,-0.057809,1.124067,1.176377,1.446186,-0.149036,0.873569,0.296245,-1.425304,-1.637952,-1.681043,1.074479,1.626898,1.470876,1.163172,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',1.688681,1.896442,0.262428,2.266426,1.103864,-0.08362,1.125415,1.179999,0.915213,0.430579,1.002944,0.482465,-1.431351,-1.637952,-1.660384,1.120779,1.650972,1.489674,1.155082,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',1.59988,1.945654,0.405882,2.224576,1.115384,0.134525,1.121371,1.159485,0.5323,-0.429229,1.274896,0.52443,-1.431351,-1.618503,-1.608734,1.14334,1.759051,1.514686,1.167233,'\'(6.266667-10.533333]\''
'\'(14.9-27.8]\'',1.678691,2.029693,0.11449,1.884166,1.131449,0.343594,1.132451,1.162482,0.585057,-0.552844,0.894691,-0.068328,-1.440421,-1.589329,-1.546755,1.020974,1.684119,1.537357,1.184357,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',1.702556,2.050891,-0.154487,1.483203,1.157456,0.613229,1.14741,1.169227,0.610585,-0.580314,1.013505,0.697537,-1.437398,-1.498567,-1.42624,1.120372,1.990816,1.542605,1.204818,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',1.567135,1.983509,-0.138796,1.107958,1.168976,0.875962,1.161778,1.183059,0.3468,-0.258916,0.921094,0.170349,-1.443445,-1.485601,-1.41591,1.125509,2.018931,1.547437,1.217503,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',1.390089,1.699595,0.079747,0.547779,1.182264,1.197883,1.176705,1.181716,0.442103,-0.827543,0.873569,0.416895,-1.446468,-1.498567,-1.422796,1.157152,1.999705,1.570999,1.230221,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',1.56325,1.912341,0.075265,0.269793,1.207387,1.254348,1.183248,1.194112,0.49486,-0.822049,0.744193,0.576887,-1.440421,-1.492084,-1.457229,1.174236,2.03455,1.595844,1.254113,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',1.186957,1.525461,-0.290096,0.083924,1.236772,1.770164,1.217409,1.203697,0.210653,-0.486916,0.754754,0.437877,-1.437398,-1.518016,-1.526095,1.189725,1.981598,1.634095,1.280869,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',1.031,1.307415,-0.199316,0.037165,1.252143,1.940039,1.233092,1.204415,0.222566,-0.710796,0.960699,0.430009,-1.440421,-1.514775,-1.539868,1.188778,2.001017,1.662027,1.294216,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',0.675242,0.947791,-0.427947,0.016123,1.266851,2.225095,1.252589,1.203416,-0.059939,-0.481422,0.707229,0.385421,-1.437398,-1.485601,-1.508879,1.150076,2.022641,1.69674,1.306083,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.46989,0.688104,-0.262078,-0.314467,1.293899,2.622063,1.273368,1.211503,-0.105888,-0.734145,0.88413,0.390666,-1.428327,-1.404564,-1.436569,1.200362,2.06916,1.744174,1.329629,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',0.314489,0.544255,-0.482863,-0.540316,1.314004,2.881141,1.308055,1.227958,-0.259053,-0.833037,1.037268,0.721142,-1.407163,-1.375391,-1.443456,1.234196,2.102087,1.79558,1.346785,'\'(-inf-6.266667]\''
'\'(27.8-inf)\'',0.160197,0.401919,-0.575884,-0.635004,1.332153,3.281385,1.326763,1.234702,-0.412219,-0.844025,1.443876,0.76573,-1.370881,-1.365666,-1.474446,1.231472,2.076293,1.87591,1.362556,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.004796,0.146775,-0.560194,-0.535172,1.339254,3.110375,1.360167,1.269984,-0.316916,-0.179253,1.446517,0.713274,-1.295294,-1.26518,-1.37459,1.232205,2.13676,1.933507,1.369197,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.040714,0.171759,-0.381996,-0.619807,1.366682,3.474141,1.376048,1.278477,-0.510925,-0.651736,1.280177,0.799827,-1.159238,-1.177659,-1.316054,1.255566,2.171208,1.993828,1.392366,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.279367,-0.062186,-0.452603,-0.640849,1.381547,3.96034,1.396038,1.2885,-0.718549,-0.408627,1.30922,0.739502,-1.05644,-1.080415,-1.247188,1.286188,2.238755,2.072559,1.403887,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.268267,-0.057643,-0.568039,-0.649265,1.391174,3.849339,1.385681,1.27829,-0.694723,-0.440217,1.285457,1.022767,-0.890149,-0.863234,-1.033704,1.294671,2.286659,2.115788,1.411567,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.257166,-0.127297,-0.392083,-0.664228,1.39878,3.673935,1.401693,1.292933,-0.502416,-0.782218,0.876209,0.264771,-0.83875,-0.834061,-0.982054,1.297021,2.284846,2.175993,1.417454,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.218316,-0.081113,-0.655456,-0.647863,1.41333,3.592914,1.392356,1.283067,-0.487099,-0.471808,0.963339,0.317227,-0.660365,-0.730333,-0.899415,1.29171,2.31759,2.227423,1.430045,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.378158,-0.259033,-0.282251,-0.625886,1.435298,3.946371,1.397748,1.282442,-0.577297,-0.708049,0.873569,-0.128653,-0.548496,-0.804887,-0.982054,1.300152,2.283294,2.252879,1.449876,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.254946,-0.174994,-0.29682,-0.633835,1.442778,3.077593,1.413431,1.302051,-0.388393,-0.562459,0.488083,0.264771,-0.469886,-0.782197,-0.982054,1.304586,2.304281,2.280919,1.456267,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.287137,-0.260547,-0.541141,-0.721509,1.449942,3.52089,1.415897,1.300427,-0.294792,-0.592675,0.601616,0.151989,-0.285454,-0.565017,-0.76857,1.317995,2.295334,2.289796,1.461775,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.285472,-0.187865,-0.343891,-0.699766,1.462567,3.205928,1.411754,1.301863,-0.454764,-0.54323,0.585774,0.01298,-0.122186,-0.409425,-0.610178,1.314723,2.330958,2.30779,1.472572,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.254946,-0.165152,-0.500795,-0.660721,1.471941,3.288211,1.405934,1.295681,-0.410517,-0.475928,0.076194,-0.015871,-0.031482,-0.448323,-0.641168,1.302199,2.282813,2.320918,1.480725,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.335422,-0.294617,-0.520968,-0.67358,1.475918,3.577722,1.430659,1.313635,-0.366269,-0.508892,0.099957,-0.320119,-0.046599,-0.545568,-0.734137,1.254855,2.242601,2.338148,1.483967,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.272152,-0.284017,-0.351737,-0.694622,1.489932,3.351149,1.462157,1.342953,-0.196085,-0.904459,0.099957,-0.181109,-0.043576,-0.584466,-0.765126,1.288942,2.391482,2.336175,1.496496,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.348742,-0.307487,-0.301303,-0.640849,1.49959,2.894082,1.468009,1.355255,-0.378182,-0.449832,0.649142,-0.081442,0.028988,-0.487221,-0.689374,1.290892,2.349149,2.331247,1.505247,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.358177,-0.303702,-0.407773,-0.576554,1.502272,2.85874,1.481719,1.364404,-0.415622,-0.445711,0.284779,-0.139144,-0.046599,-0.526119,-0.720364,1.29141,2.312145,2.327272,1.508709,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.359287,-0.290074,-0.218369,-0.633367,1.50909,3.144445,1.487046,1.366714,-0.449659,-1.003351,0.268937,-0.199469,-0.046599,-0.616881,-0.78923,1.306577,2.340484,2.327204,1.51469,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.248841,-0.242376,-0.269923,-0.588244,1.516254,2.53745,1.481193,1.371741,-0.219911,-0.714917,0.535608,0.403781,0.022941,-0.600673,-0.751353,1.297576,2.358294,2.320808,1.521867,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.267712,-0.258276,-0.310269,-0.469007,1.524366,2.577184,1.48721,1.373334,-0.240333,-0.710796,0.242534,-0.02374,0.122715,-0.483979,-0.689374,1.27537,2.375094,2.316647,1.528604,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.190011,-0.201493,-0.408894,-0.548265,1.529037,2.318265,1.493917,1.378517,-0.129714,-0.831664,0.395672,0.07855,0.16202,-0.422391,-0.637724,1.300955,2.381924,2.310987,1.53342,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.11564,-0.070514,-0.200437,-0.50057,1.533992,2.388629,1.503518,1.398999,-0.196085,-0.551471,0.498644,-0.296514,0.16202,-0.367286,-0.544755,1.301803,2.415008,2.320839,1.537858,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.12008,-0.166666,-0.060345,-0.622145,1.538979,2.356377,1.502433,1.399249,0.006433,-0.732772,0.435276,-0.154881,0.183185,-0.308939,-0.472446,1.309686,2.439297,2.32989,1.542108,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.07568,-0.099284,-0.308028,-0.663059,1.54485,1.927867,1.494838,1.396845,-0.008884,-0.431976,0.411514,-0.16275,0.177138,-0.218177,-0.327828,1.282669,2.422288,2.324457,1.548215,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.196116,-0.221178,-0.054741,-0.626821,1.5493,2.11873,1.517031,1.410895,-0.102485,-0.720411,0.345506,0.220183,0.134809,-0.308939,-0.431127,1.294094,2.418003,2.316756,1.55174,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.085115,-0.143196,-0.353978,-0.676386,1.55779,2.043803,1.491977,1.389008,0.060892,-0.54323,0.387751,0.238543,0.038058,-0.467772,-0.596405,1.284623,2.422962,2.335282,1.559515,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.193896,-0.143953,-0.288975,-0.664228,1.561546,2.095263,1.494147,1.385885,-0.270966,-0.627013,0.456399,-0.128653,-0.013341,-0.474255,-0.582632,1.242139,2.392543,2.327128,1.562947,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.175026,-0.188622,-0.188109,-0.660721,1.568553,1.890661,1.488328,1.390132,-0.112696,-0.357808,0.540889,0.31985,0.025964,-0.406184,-0.530982,1.288168,2.417752,2.340554,1.569588,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.14672,-0.157581,-0.148883,-0.640849,1.576317,1.712394,1.501874,1.404088,-0.095677,-0.540483,0.274217,-0.309628,0.047128,-0.402942,-0.530982,1.280466,2.43009,2.335076,1.576608,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.203886,-0.158338,-0.134313,-0.663059,1.580042,1.502577,1.504175,1.406149,-0.267563,-0.448458,0.229332,-0.118162,0.092481,-0.286248,-0.417353,1.274478,2.429886,2.347345,1.580165,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.10343,-0.086413,-0.210524,-0.608117,1.586133,1.552686,1.493293,1.400248,-0.122907,-0.399013,0.092036,-0.299136,0.098527,-0.305697,-0.438013,1.297532,2.456913,2.363645,1.585894,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.055856,0.053651,-0.002066,-0.544524,1.588879,1.236437,1.492997,1.40668,0.050681,-0.644868,0.234613,-0.270285,0.08341,-0.364044,-0.496549,1.307661,2.455215,2.374428,1.588507,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.067512,0.061222,0.058453,-0.540316,1.591656,1.164064,1.495101,1.416359,0.071103,-0.345446,0.168605,-0.4329,0.019917,-0.415908,-0.517209,1.280489,2.488973,2.38757,1.590899,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.110802,0.062736,-0.090605,-0.566969,1.593897,1.235098,1.501874,1.422011,0.19874,-0.184747,0.274217,-0.102425,-0.122186,-0.561775,-0.648054,1.299009,2.481725,2.397098,1.593701,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.137997,0.114977,-0.137676,-0.594089,1.601472,1.082305,1.514269,1.428474,0.164704,-0.632507,0.163324,-0.191601,-0.243125,-0.629847,-0.699704,1.283309,2.510764,2.399339,1.600248,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.189058,0.110434,-0.031206,-0.541485,1.602861,1.265626,1.502893,1.419887,0.331484,-0.673712,0.147482,-0.204715,-0.191726,-0.496945,-0.568859,1.269186,2.534458,2.404393,1.603207,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.217363,0.145261,-0.0525,-0.620274,1.611099,1.36919,1.493917,1.416016,0.339993,-0.537736,0.358707,-0.354216,-0.152421,-0.393218,-0.479333,1.259434,2.55814,2.413221,1.610542,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.144102,0.067279,-0.126468,-0.606948,1.621293,1.2601,1.509633,1.423603,0.290639,-0.609157,0.284779,0.220183,-0.182656,-0.386735,-0.469003,1.299937,2.586971,2.403389,1.620583,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.058631,-0.014488,-0.195954,-0.647863,1.624797,1.385243,1.583084,1.492201,0.212355,-0.425109,0.231972,-0.188978,-0.197773,-0.328388,-0.386364,1.29386,2.554566,2.416931,1.624424,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.006859,-0.005403,0.047246,-0.589413,1.628016,1.173801,1.563751,1.48018,-0.008884,-0.360555,0.21613,0.157235,-0.19475,-0.37701,-0.448343,1.3305,2.556113,2.423504,1.626879,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.001466,0.024881,0.040522,-0.602506,1.631803,1.045169,1.57036,1.487424,-0.051429,-0.326217,0.287419,-0.196846,-0.234055,-0.454806,-0.506879,1.321859,2.612629,2.426549,1.630499,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.090822,0.16116,0.178372,-0.589413,1.63679,1.090124,1.585517,1.504409,-0.083764,-0.566579,0.13164,-0.084065,-0.267313,-0.496945,-0.506879,1.323065,2.608537,2.427047,1.63541,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',-0.001864,-0.003889,0.110007,-0.552006,1.63739,1.188195,1.562633,1.484894,0.004731,-0.203976,0.057712,-0.388312,-0.224984,-0.461289,-0.458673,1.325982,2.578813,2.426867,1.636417,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.117462,0.139961,0.023711,-0.518105,1.637832,1.172243,1.565691,1.480835,0.045575,-0.49241,0.055071,-0.188978,-0.234055,-0.480738,-0.472446,1.339501,2.612624,2.433059,1.637267,'\'(-inf-6.266667]\''
'\'(14.9-27.8]\'',0.274528,0.275483,-0.085001,-0.611624,1.640136,?,1.557143,1.479649,0.222566,-0.412747,-0.026778,-0.00538,-0.228008,-0.483979,-0.469003,1.334801,2.632022,?,1.639974,'\'(-inf-6.266667]\''
